04823354;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000253,75;02200;012020;022020;
04823354;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000038,82;02200;012020;022020;
04823354;00003;37;xxxx;00000000;000000000000,00;000000000008,17;000000000253,75;02200;022020;032020;
04823417;00001;37;xxxx;00000000;000000000000,00;000000000004,00;000000000038,17;02200;122019;012020;
04823496;00001;37;xxxx;00000000;000000000000,00;000000000008,92;000000000158,79;02200;122019;012020;
04853896;00002;37;xxxx;00000000;000000000000,00;000000000003,00;000000000025,40;02200;012020;022020;
04853896;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000013,54;02200;012020;022020;
04854540;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000016,18;02200;012020;022020;
04854540;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000010,11;02200;012020;022020;
04883416;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000011,13;02200;012020;022020;
04883416;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000017,80;02200;012020;022020;
04883426;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000150,32;02200;122019;012020;
04893565;00005;37;xxxx;00000000;000000000000,00;000000000002,00;000000000035,60;02200;022020;052020;
04893779;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
04893810;00003;37;xxxx;00000000;000000000000,00;000000000005,00;000000000080,92;02200;022020;032020;
04893968;00003;37;xxxx;00000000;000000000000,00;000000000006,17;000000000099,85;02200;022020;032020;
04894236;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000023,92;02200;122019;012020;
04894236;00002;37;xxxx;00000000;000000000000,00;000000000003,00;000000000035,89;02200;012020;022020;
04894236;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000047,85;02200;012020;022020;
04894236;00002;37;xxxx;00000000;000000000000,00;000000000010,17;000000000194,65;02200;012020;022020;
04894236;00003;37;xxxx;00000000;000000000000,00;000000000004,00;000000000047,85;02200;022020;032020;
04894259;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000022,25;02200;122019;012020;
04894259;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000022,25;02200;012020;022020;
04898437;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000016,18;02200;012020;022020;
04898437;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000010,11;02200;012020;022020;
04898437;00003;37;xxxx;00000000;000000000000,00;000000000001,33;000000000013,45;02200;022020;032020;
04898451;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000145,44;02200;012020;022020;
04900721;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000195,46;02200;122019;012020;
04900721;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000137,23;02200;012020;022020;
04901459;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
04901911;00004;37;xxxx;00000000;000000000000,00;000000000003,50;000000000054,92;02200;032020;042020;
04902655;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
04902747;00002;37;xxxx;00000000;000000000000,00;000000000008,33;000000000168,51;02200;012020;022020;
04904163;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000195,46;02200;012020;022020;
04905120;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
04909358;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
04910410;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000022,89;02200;122019;012020;
04910410;00002;37;xxxx;00000000;000000000000,00;000000000010,17;000000000194,65;02200;012020;022020;
04910410;00002;37;xxxx;00000000;000000000000,00;000000000010,17;000000000243,31;02200;012020;022020;
04910410;00003;37;xxxx;00000000;000000000000,00;000000000004,00;000000000047,85;02200;022020;032020;
04910410;00003;37;xxxx;00000000;000000000000,00;000000000008,17;000000000156,37;02200;022020;032020;
04911467;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
04911697;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
04930303;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000035,60;02200;012020;022020;
04930305;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000161,83;02200;012020;032020;
04930321;00002;37;xxxx;00000000;000000000000,00;000000000001,33;000000000013,45;02200;012020;022020;
04940235;00004;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;032020;042020;
04995255;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000369,82;02200;122019;012020;
04995255;00003;37;xxxx;00000000;000000000000,00;000000000006,17;000000000279,29;02200;022020;032020;
04995393;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000011,13;02200;012020;022020;
04995393;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000017,80;02200;012020;022020;
04995499;00004;37;xxxx;00000000;000000000000,00;000000000003,50;000000000088,02;02200;032020;042020;
04997474;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
05002402;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000148,40;02200;012020;022020;
05005361;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000172,01;02200;012020;022020;
05005361;00004;37;xxxx;00000000;000000000000,00;000000000008,00;000000000168,43;02200;032020;042020;
05007048;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000008,47;02200;012020;022020;
05007048;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000013,54;02200;012020;022020;
05007260;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05008688;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05008835;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05008837;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000148,40;02200;012020;022020;
05008876;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000148,40;02200;012020;022020;
05008896;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05018021;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05018961;00001;37;xxxx;00000000;000000000000,00;000000000016,00;000000000268,35;02200;122019;012020;
05019219;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05019255;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000052,63;02200;012020;022020;
05019255;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000193,06;02200;012020;022020;
05045336;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000253,75;02200;122019;012020;
05045437;00001;37;xxxx;00000000;000000000000,00;000000000005,33;000000000053,91;02200;122019;012020;
05045447;00002;37;xxxx;00000000;000000000000,00;000000000003,83;000000000061,98;02200;012020;022020;
05045607;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000035,60;02200;122019;012020;
05045906;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000035,60;02200;012020;022020;
05046635;00001;37;xxxx;00000000;000000000000,00;000000000006,00;000000000097,10;02200;122019;012020;
05046658;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
05046658;00003;37;xxxx;00000000;000000000000,00;000000000007,67;000000000136,54;02200;022020;032020;
05046660;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000248,47;02200;122019;012020;
05046957;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05046961;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05046999;00002;37;xxxx;00000000;000000000000,00;000000000009,28;000000000150,18;02200;012020;022020;
05047014;00001;37;xxxx;00000000;000000000000,00;000000000007,33;000000000148,28;02200;122019;012020;
05047031;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000153,12;02200;122019;012020;
05047031;00002;37;xxxx;00000000;000000000000,00;000000000016,00;000000000306,24;02200;012020;022020;
05047044;00002;37;xxxx;00000000;000000000000,00;000000000008,00;000000000153,12;02200;012020;022020;
05047326;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000485,97;02200;122019;012020;
05047762;00003;37;xxxx;00000000;000000000000,00;000000000004,00;000000000064,73;02200;022020;032020;
05047777;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
05051145;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05051145;00002;37;xxxx;00000000;000000000000,00;000000000014,33;000000000231,91;02200;012020;022020;
05063043;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05063046;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05066174;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000116,03;02200;012020;022020;
05066174;00003;37;xxxx;00000000;000000000000,00;000000000007,17;000000000116,03;02200;012020;032020;
05072374;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;012020;022020;
05074105;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;122019;012020;
05074105;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;012020;022020;
05074105;00003;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;022020;032020;
05074105;00004;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;032020;042020;
05074105;00005;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;032020;052020;
05075384;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000124,20;02200;012020;022020;
05075422;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05075496;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05078013;00004;37;xxxx;00000000;000000000000,00;000000000002,00;000000000035,60;02200;022020;042020;
05078044;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000124,20;02200;012020;022020;
05078055;00002;37;xxxx;00000000;000000000000,00;000000000016,33;000000000290,70;02200;012020;022020;
05078071;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05078086;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000181,80;02200;012020;022020;
05078159;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000110,65;02200;012020;022020;
05078159;00004;37;xxxx;00000000;000000000000,00;000000000008,17;000000000110,65;02200;032020;042020;
05078181;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05078223;00003;37;xxxx;00000000;000000000000,00;000000000007,17;000000000127,64;02200;022020;032020;
05079367;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000138,32;02200;012020;022020;
05079383;00004;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;022020;042020;
05079425;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000008,47;02200;012020;022020;
05079425;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000013,54;02200;012020;022020;
05079433;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05079707;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000017,80;02200;012020;022020;
05079707;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000011,13;02200;012020;022020;
05081058;00001;37;xxxx;00000000;000000000000,00;000000000008,25;000000000187,23;02200;122019;012020;
05081932;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05081960;00002;37;xxxx;00000000;000000000000,00;000000000010,17;000000000164,58;02200;012020;022020;
05081960;00002;37;xxxx;00000000;000000000000,00;000000000003,50;000000000035,40;02200;012020;022020;
05081960;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000165,27;02200;012020;022020;
05081970;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;122019;012020;
05081970;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;012020;022020;
05081970;00004;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;032020;042020;
05081972;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000013,54;02200;012020;022020;
05081972;00002;37;xxxx;00000000;000000000000,00;000000000001,00;000000000008,47;02200;012020;022020;
05081982;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000172,01;02200;012020;022020;
05082102;00002;37;xxxx;00000000;000000000000,00;000000000012,17;000000000270,81;02200;012020;022020;
05082102;00002;37;xxxx;00000000;000000000000,00;000000000008,00;000000000178,02;02200;122019;022020;
05082102;00002;37;xxxx;00000000;000000000000,00;000000000010,17;000000000181,04;02200;012020;022020;
05082102;00002;37;xxxx;00000000;000000000000,00;000000000009,67;000000000172,14;02200;122019;022020;
05082156;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000027,09;02200;012020;022020;
05082377;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05082385;00001;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;122019;012020;
05082385;00004;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;022020;042020;
05082862;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000337,95;02200;122019;012020;
05082862;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000075,41;02200;012020;022020;
05082862;00003;37;xxxx;00000000;000000000000,00;000000000007,17;000000000270,36;02200;022020;032020;
05082864;00002;37;xxxx;00000000;000000000000,00;000000000008,17;000000000343,34;02200;012020;022020;
05082864;00002;37;xxxx;00000000;000000000000,00;000000000008,00;000000000168,10;02200;012020;022020;
05082864;00002;37;xxxx;00000000;000000000000,00;000000000016,00;000000000537,91;02200;012020;022020;
05083370;00002;37;xxxx;00000000;000000000000,00;000000000007,83;000000000139,39;02200;012020;022020;
05083469;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000148,40;02200;012020;022020;
05084750;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05084794;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000116,03;02200;012020;022020;
05084799;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000163,24;02200;012020;022020;
05084816;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000137,23;02200;012020;022020;
05084844;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000190,81;02200;122019;012020;
05085566;00001;37;xxxx;00000000;000000000000,00;000000000001,00;000000000031,06;02200;122019;012020;
05086658;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;122019;012020;
05086658;00002;37;xxxx;00000000;000000000000,00;000000000014,33;000000000194,09;02200;012020;022020;
05086658;00003;37;xxxx;00000000;000000000000,00;000000000014,33;000000000194,09;02200;022020;032020;
05086658;00004;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;032020;042020;
05086658;00005;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;032020;052020;
05086675;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000097,11;02200;012020;022020;
05095342;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000127,64;02200;012020;022020;
05105032;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000132,22;02200;122019;012020;
05107300;00004;37;xxxx;00000000;000000000000,00;000000000002,00;000000000042,02;02200;032020;042020;
05110654;00002;37;xxxx;00000000;000000000000,00;000000000004,11;000000000136,66;02200;012020;022020;
05111677;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000000726,24;02200;022020;032020;
05111677;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000000363,12;02200;022020;032020;
05111700;00001;37;xxxx;00000000;000000000000,00;000000000006,00;000000000199,50;02200;122019;012020;
05111700;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000000532,00;02200;022020;032020;
05111700;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000001064,00;02200;022020;032020;
05111700;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000532,00;02200;022020;052020;
05111708;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000423,12;02200;022020;032020;
05111708;00003;37;xxxx;00000000;000000000000,00;000000000000,57;000000000045,22;02200;022020;032020;
05112082;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05112354;00003;37;xxxx;00000000;000000000000,00;000000000016,50;000000000321,26;02200;022020;032020;
05112354;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000000623,04;02200;022020;032020;
05112354;00003;37;xxxx;00000000;000000000000,00;000000000000,50;000000000029,21;02200;022020;032020;
05112357;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000423,12;02200;122019;012020;
05112357;00001;37;xxxx;00000000;000000000000,00;000000000000,57;000000000045,22;02200;122019;012020;
05113419;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000423,12;02200;022020;032020;
05113419;00003;37;xxxx;00000000;000000000000,00;000000000000,33;000000000008,73;02200;022020;032020;
05113425;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;122019;012020;
05113425;00001;37;xxxx;00000000;000000000000,00;000000000000,57;000000000033,29;02200;122019;012020;
05113425;00004;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;022020;042020;
05113425;00004;37;xxxx;00000000;000000000000,00;000000000000,57;000000000033,29;02200;022020;042020;
05113444;00001;37;xxxx;00000000;000000000000,00;000000000000,50;000000000009,74;02200;122019;012020;
05113444;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;122019;012020;
05113444;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;022020;032020;
05113444;00003;37;xxxx;00000000;000000000000,00;000000000000,82;000000000015,97;02200;022020;032020;
05113444;00005;37;xxxx;00000000;000000000000,00;000000000000,82;000000000015,97;02200;042020;052020;
05113444;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;042020;052020;
05113569;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000423,12;02200;022020;032020;
05113569;00003;37;xxxx;00000000;000000000000,00;000000000000,57;000000000045,22;02200;022020;032020;
05113576;00001;37;xxxx;00000000;000000000000,00;000000000000,50;000000000009,74;02200;122019;012020;
05113576;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;122019;012020;
05113576;00003;37;xxxx;00000000;000000000000,00;000000000000,82;000000000015,97;02200;022020;032020;
05113576;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;022020;032020;
05113576;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000311,52;02200;042020;052020;
05113576;00005;37;xxxx;00000000;000000000000,00;000000000000,82;000000000015,97;02200;042020;052020;
05114592;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000363,12;02200;022020;032020;
05114592;00003;37;xxxx;00000000;000000000000,00;000000000000,82;000000000018,61;02200;022020;032020;
05114592;00005;37;xxxx;00000000;000000000000,00;000000000000,82;000000000018,61;02200;042020;052020;
05114592;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000363,12;02200;042020;052020;
05114598;00003;37;xxxx;00000000;000000000000,00;000000000016,75;000000000284,58;02200;022020;032020;
05114598;00003;37;xxxx;00000000;000000000000,00;000000000016,00;000000000543,68;02200;022020;032020;
05114598;00003;37;xxxx;00000000;000000000000,00;000000000001,25;000000000063,71;02200;022020;032020;
05114598;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000271,84;02200;022020;052020;
05114618;00003;37;xxxx;00000000;000000000000,00;000000000008,00;000000000532,00;02200;022020;032020;
05114618;00003;37;xxxx;00000000;000000000000,00;000000000016,75;000000000556,94;02200;022020;032020;
05114618;00003;37;xxxx;00000000;000000000000,00;000000000000,25;000000000024,94;02200;022020;032020;
05114622;00001;37;xxxx;00000000;000000000000,00;000000000008,00;000000000363,12;02200;122019;012020;
05114622;00001;37;xxxx;00000000;000000000000,00;000000000000,33;000000000007,49;02200;122019;012020;
05114622;00005;37;xxxx;00000000;000000000000,00;000000000000,33;000000000007,49;02200;042020;052020;
05114622;00005;37;xxxx;00000000;000000000000,00;000000000008,00;000000000363,12;02200;042020;052020;
05115095;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05115130;00002;37;xxxx;00000000;000000000000,00;000000000007,17;000000000116,03;02200;012020;022020;
05116709;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05116714;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000124,20;02200;012020;022020;
05122374;00002;37;xxxx;00000000;000000000000,00;000000000009,17;000000000148,40;02200;012020;022020;
05192230;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000033,86;02200;012020;022020;
05194272;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000253,75;02200;122019;012020;
05194272;00001;37;xxxx;00000000;000000000000,00;000000000008,17;000000000317,19;02200;122019;012020;
05198498;00002;37;xxxx;00000000;000000000000,00;000000000002,00;000000000032,37;02200;012020;022020;
05198500;00001;37;xxxx;00000000;000000000000,00;000000000007,17;000000000159,55;02200;112019;012020;
05198521;00002;37;xxxx;00000000;000000000000,00;000000000009,12;000000000147,59;02200;012020;022020;
